,id,popularity,budget,revenue,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
5132,5204,0.176093,500000.0,90995236.48589474,Kontroll,SÃ¡ndor CsÃ¡nyi|Csaba Pindroch|ZoltÃ¡n Mucsi|SÃ¡ndor BadÃ¡r|Zsolt Nagy,NimrÃ³d Antal,105.0,Comedy|Crime|Thriller,CafÃ© Film|Bonfire,2003-11-20,32,6.6,2003
5133,321,0.276911,4361898.0,3031801.0,Mambo Italiano,Luke Kirby|Ginette Reno|Paul Sorvino|Mary Walsh|Peter Miller,Ã‰mile Gaudreault,92.0,Comedy|Romance,icon,2003-06-06,13,5.2,2003
5135,10923,0.27518400000000004,28000000.0,58795814.0,Agent Cody Banks,Frankie Muniz|Hilary Duff|Angie Harmon|Keith David|Cynthia Stevenson,Harald Zwart,102.0,Action,Splendid Pictures|Maverick Films|Metro-Goldwyn-Mayer (MGM)|Dylan Sellers Productions|Madacy Entertainment,2003-03-12,161,4.9,2003
5136,14892,0.26897600000000005,31489287.97669787,90995236.48589474,The Big Empty,Jon Favreau|Joey Lauren Adams|Rachael Leigh Cook|Daryl Hannah|Kelsey Grammer,Steve Anderson,94.0,Comedy|Drama|Mystery|Science Fiction,North by Northwest Entertainment|Echo Lake Entertainment|Aura Entertainment,2003-05-16,10,5.2,2003
5138,12253,0.264295,24000000.0,23510601.0,Biker Boyz,Laurence Fishburne|Derek Luke|Orlando Jones|Djimon Hounsou|Lisa Bonet,Reggie Rock Bythewood,110.0,Action|Drama,DreamWorks Pictures,2003-01-31,30,5.8,2003
5139,6016,0.347234,31489287.97669787,90995236.48589474,The Good Thief,Nick Nolte|TchÃ©ky Karyo|Nutsa Kukhianidze|Marc Lavoine|SaÃ¯d Taghmaoui,Neil Jordan,108.0,Crime|Drama|Thriller,Fox Searchlight Pictures|Alliance Atlantis Communications|Metropolitan Films|TNVO,2003-04-03,14,6.2,2003
5140,25523,0.686322,31489287.97669787,90995236.48589474,The Ghost of Lord Farquaad,Mike Myers|Eddie Murphy|Cameron Diaz|John Lithgow|Conrad Vernon,Simon J. Smith,12.0,Fantasy|Animation|Comedy|Science Fiction|Family,DreamWorks Animation,2003-05-23,20,6.5,2003
5141,21131,0.10239,31489287.97669787,90995236.48589474,Harvie Krumpet,Geoffrey Rush|Kamahl|John Flaus|Julie Forsyth,Adam Elliot,23.0,Animation|Comedy,Melodrama Pictures,2003-10-23,23,6.8,2003
5142,24982,0.25338099999999997,13000000.0,17040871.0,Ghosts of the Abyss,Bill Paxton|John Broadwater|James Cameron|Mike Cameron|Ken Marschall,James Cameron,92.0,Family|Documentary,Walt Disney Pictures|Walden Media|Earthship Productions,2003-04-10,23,6.7,2003
5144,2518,0.249204,31489287.97669787,90995236.48589474,Hitler: The Rise of Evil,Robert Carlyle|Stockard Channing|Jena Malone|Julianna Margulies|Matthew Modine,Christian Duguay,179.0,Drama|War|History,Alliance Atlantis Communications,2003-03-18,65,6.7,2003
5145,14576,0.248133,6800000.0,90995236.48589474,Shade,Stuart Townsend|Gabriel Byrne|Thandie Newton|Jamie Foxx|Roger Guenveur Smith,Damian Nieman,101.0,Action|Thriller|Crime,Cobalt Media Group|Judgement Pictures|Hammond Entertainment,2003-05-18,38,6.3,2003
5146,21544,0.246824,31489287.97669787,90995236.48589474,Hope Springs,Colin Firth|Heather Graham|Minnie Driver|Mary Steenburgen|Frank Collison,Mark Herman,90.0,Comedy|Romance,Fragile Films|Scala Films|Touchstone Pictures|Prominent Features|Mumbo Jumbo Productions,2003-05-09,15,4.8,2003
5147,12146,0.245905,60000000.0,90995236.48589474,The Missing,Tommy Lee Jones|Cate Blanchett|Evan Rachel Wood|Jenna Boyd|Aaron Eckhart,Ron Howard,135.0,Thriller|Western|Adventure,Columbia Pictures|Imagine Entertainment|Revolution Studios|Daniel Ostroff Productions,2003-11-26,76,5.8,2003
5148,1792,0.34975100000000003,55000000.0,33828318.0,Stuck on You,Matt Damon|Greg Kinnear|Eva Mendes|Wen Yann Shih|Seymour Cassel,Bobby Farrelly|Peter Farrelly,118.0,Comedy,Twentieth Century Fox Film Corporation|Conundrum Entertainment,2003-12-10,104,4.8,2003
5149,17684,0.242306,31489287.97669787,90995236.48589474,Chouchou,Gad Elmaleh|Alain Chabat|Claude Brasseur|Roschdy Zem|Catherine Frot,Merzak Allouache,105.0,Comedy,Fechner Audiovisuel|KS2 Productions|Eclair num%C3%A9rique,2003-03-19,61,5.1,2003
5150,37696,0.127505,31489287.97669787,90995236.48589474,Fear X,John Turturro|Deborah Kara Unger|Stephen Eric McIntyre|William Allen Young|Gene Davis,Nicolas Winding Refn,88.0,Thriller|Mystery|Foreign,Det Danske Filminstitut|Nordisk Film|TV2 Danmark|NWR Film Productions,2003-01-13,20,5.8,2003
5152,24190,0.240657,31489287.97669787,90995236.48589474,Le temps du loup,Isabelle Huppert|Patrice ChÃ©reau|Brigitte RoÃ¼an|Daniel Duval|BÃ©atrice Dalle,Michael Haneke,113.0,Drama,Canal Plus|Wega Film|Bavaria Film,2003-01-01,15,5.7,2003
5153,15276,0.23933000000000001,31489287.97669787,90995236.48589474,After School Special,Tony Denman|Daniel Farber|Erik von Detten|Sarah-Jane Potts,David M. Evans,90.0,Comedy,Motion Picture Corporation of America (MPCA)|International West Pictures (IWP)|Original Voices Inc.|Talent Network Media GmbH|CoproducciÃ³n Alemania-USA,2003-05-15,24,4.8,2003
5154,24358,0.23728200000000002,31489287.97669787,90995236.48589474,The Second Renaissance Part I,Julia Fletcher|Dane A. Davis|Debi Derryberry|Jill Talley|Dwight Schultz,Mahiro Maeda,9.0,Science Fiction|Animation,Studio 4Â°C,2003-02-01,16,7.2,2003
5156,20210,0.235742,31489287.97669787,90995236.48589474,Grind,Mike Vogel|Vince Vieluf|Adam Brody|Joey Kern|Jennifer Morrison,Casey La Scala,105.0,Action|Comedy|Family,Pandora Cinema|Gerber Pictures|900 Films|Gaylord Films|Asphalt Productions,2003-08-15,17,6.3,2003
5157,18538,0.226503,31489287.97669787,90995236.48589474,Dot the I,Gael GarcÃ­a Bernal|Natalia Verbeke|James D'Arcy|Tom Hardy|Charlie Cox,Matthew Parkhill,92.0,Drama|Comedy|Thriller|Romance|Foreign,Alquimia Cinema|Arcane Pictures,2003-01-18,12,5.2,2003
5158,4592,0.141822,31489287.97669787,90995236.48589474,Carolina,Julia Stiles|Alessandro Nivola|Shirley MacLaine|Mika Boorem|Azura Skye,Marleen Gorris,97.0,Comedy|Romance,Hollywood Partners|Carol Baum Productions|Bregman-IAC Productions|Living Pictures|The Pitt Group,2003-07-04,11,5.9,2003
5159,8325,0.220344,31489287.97669787,90995236.48589474,Tiptoes,Gary Oldman|Patricia Arquette|Matthew McConaughey|Kate Beckinsale|Peter Dinklage,Matthew Bright,90.0,Comedy|Drama|Romance,StudioCanal|Wild Bunch|Langley Productions|Canal+|Marshak / Zachary,2003-09-08,10,4.5,2003
5160,11420,0.097647,31489287.97669787,4500000.0,The Corporation,Jane Akre|Ray Anderson|Maude Barlow|Chris Barrett|Michael Moore,Mark Achbar|Jennifer Abbott,145.0,Documentary,Big Picture Media Corporation,2003-09-10,42,7.1,2003
5161,15394,0.209749,31489287.97669787,90995236.48589474,Owning Mahowny,Philip Seymour Hoffman|Minnie Driver|John Hurt|Maury Chaykin|Ian Tracey,Richard Kwietniowski,104.0,Crime|Drama|Thriller,Alliance Atlantis Communications|Natural Nylon Entertainment|TÃ©lÃ©film Canada|Astral Media|Canadian Film or Video Production Tax Credit (CPTC),2003-05-02,11,6.4,2003
5162,24914,0.208637,10.0,5.0,Kid's Story,Clayton Watson|Keanu Reeves|Carrie-Anne Moss|Kevin Michael Richardson|John Demita,Shinichiro Watanabe,15.0,Science Fiction|Animation,Studio 4Â°C,2003-06-02,16,6.8,2003
5163,192936,0.20739899999999997,20000000.0,90995236.48589474,Frank Herbert's Children of Dune,Alec Newman|Susan Sarandon|James McAvoy|Julie Cox|Ian McNeice,Greg Yaitanes,248.0,Drama|Science Fiction|Fantasy|Adventure,New Amsterdam Entertainment|Blixa Film Productktion|Hallmark Entertainment,2003-03-25,35,6.5,2003
5164,52036,0.371487,15000000.0,2281585.0,The Company,Neve Campbell|Malcolm McDowell|James Franco|Barbara E. Robertson|William Dick,Robert Altman,112.0,Drama|Thriller,Sony Pictures Classics,2003-09-10,12,4.9,2003
5165,14573,0.39450100000000005,6000000.0,90995236.48589474,Natural City,Yoo Ji-tae|Jae-un Lee|Rin Seo|Jung Eun-pyo|Jung Doo-hong,Byung-chun Min,114.0,Science Fiction,Jowoo Entertainment|Tube Entertainment,2003-05-09,14,4.9,2003
5167,6277,0.201732,31489287.97669787,90995236.48589474,Crime Spree,GÃ©rard Depardieu|Harvey Keitel|Johnny Hallyday|Renaud|SaÃ¯d Taghmaoui,Brad Mirman,98.0,Action|Comedy,Bac Films|GFT Entertainment|Studio Eight Productions|Vision View Entertainment,2003-04-16,13,6.3,2003
5168,14842,0.201014,10000000.0,90995236.48589474,44 Minutes: The North Hollywood Shoot-Out,Michael Madsen|Ron Livingston|Ray Baker|Douglas Spain|Andrew Bryniarski,Yves Simoneau,103.0,Action,Chapman/Leonard Studio Equipment,2003-01-01,13,6.2,2003
5169,22578,0.20837199999999997,31489287.97669787,90995236.48589474,DÃ©dales,Lambert Wilson|Sylvie Testud|FrÃ©dÃ©ric Diefenthal|Michel Duchaussoy|Edouard Montoute,RenÃ© Manzor,100.0,Crime|Thriller|Mystery|Drama,M6 Films,2003-09-09,10,6.5,2003
5171,22076,0.198046,7000000.0,90995236.48589474,Alien Hunter,James Spader|Janine Eser|John Lynch|Nikolai Binev|Leslie Stefanson,Ron Krauss,100.0,Thriller|Science Fiction|Action,Nu Image Films|Sandstorm Films|Millennium Films,2003-07-19,16,4.2,2003
5172,19288,0.197848,31489287.97669787,90995236.48589474,Leprechaun: Back 2 tha Hood,Warwick Davis|Tangi Miller|Laz Alonso|Page Kennedy|Sherrie Jackson,Steven Ayromlooi,90.0,Horror|Comedy|Fantasy,Lions Gate Enterntainment,2003-12-30,12,6.0,2003
5173,10744,0.197542,32000000.0,90995236.48589474,The Cooler,William H. Macy|Alec Baldwin|Maria Bello|Shawn Hatosy|Paul Sorvino,Wayne Kramer,101.0,Drama|Romance,ContentFilm|Pierce/Williams Entertainment,2003-01-17,33,6.5,2003
5174,21765,0.19486199999999998,17000000.0,90995236.48589474,Good Boy!,Molly Shannon|Liam Aiken|Matthew Broderick|Donald Faison|Cheech Marin,John Robert Hoffman,87.0,Comedy|Family|Science Fiction,Jim Henson Pictures|Metro-Goldwyn-Mayer (MGM),2003-10-10,18,4.9,2003
5175,11194,0.194794,31489287.97669787,13885802.0,Touching the Void,Brendan Mackey|Nicholas Aaron|Richard Hawking|Ollie Ryall|Joe Simpson,Kevin Macdonald,106.0,Documentary|Action|Adventure,Darlow Smithson Productions|UK Film Council|PBS|Film4,2003-09-05,60,7.5,2003
5176,10629,0.193661,17000000.0,1569918.0,Veronica Guerin,Cate Blanchett|Gerard McSorley|CiarÃ¡n Hinds|Brenda Fricker|Don Wycherley,Joel Schumacher,98.0,Drama|Crime|Thriller,Jerry Bruckheimer Films|Touchstone Pictures,2003-07-11,26,6.7,2003
5177,5653,0.619899,31489287.97669787,90995236.48589474,Luther,Joseph Fiennes|Jonathan Firth|Claire Cox|Alfred Molina|Peter Ustinov,Eric Till,123.0,Drama|History,Eikon Film,2003-10-29,46,6.3,2003
5178,20694,0.190667,31489287.97669787,90995236.48589474,Rugrats Go Wild,E.G. Daily|Nancy Cartwright|Kath Soucie|Dionne Quan|Tim Curry,John Eng|Norton Virgien,84.0,Animation|Family,Nickelodeon Movies|Paramount Animation,2003-06-13,32,5.3,2003
5179,32526,0.19026300000000002,31489287.97669787,90995236.48589474,Soldier's Girl,Lee Pace|Troy Garity|Shawn Hatosy|Andre Braugher|Philip Eddolls,Frank Pierson,112.0,Drama|Romance|Crime,Bachrach/Gottlieb Productions,2003-05-31,15,5.9,2003
5181,24619,0.104354,31489287.97669787,90995236.48589474,Blind Horizon,Val Kilmer|Neve Campbell|Sam Shepard|Amy Smart|Gil Bellows,Michael Haussman,99.0,Drama|Thriller,Millennium Films,2003-12-14,14,5.9,2003
5182,2830,0.939084,14000000.0,90995236.48589474,My Boss's Daughter,Ashton Kutcher|Tara Reid|Andy Richter|Jeffrey Tambor|Michael Madsen,David Zucker,83.0,Comedy|Romance,Dimension Films,2003-08-21,100,4.4,2003
5184,36658,0.175002,110000000.0,214948780.0,X2,Patrick Stewart|Hugh Jackman|Ian McKellen|Halle Berry|Famke Janssen,Bryan Singer,133.0,Adventure|Action|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Donners' Company|Bad Hat Harry Productions|Marvel Enterprises|XM2 Productions,2003-04-24,2222,6.7,2003
5185,13778,0.169652,31489287.97669787,90995236.48589474,Dickie Roberts: Former Child Star,David Spade|Mary McCormack|Craig Bierko|Scott Terra|Jenna Boyd,Sam Weisman,98.0,Comedy,Paramount Pictures|Happy Madison Productions,2003-09-05,27,5.4,2003
5186,4997,0.161748,5000000.0,2466444.0,Wonderland,Val Kilmer|Dylan McDermott|Kate Bosworth|Josh Lucas|Lisa Kudrow,James Cox,104.0,Crime|Drama|Mystery|Thriller,Lions Gate Films,2003-10-23,23,6.4,2003
5188,16973,0.159344,31489287.97669787,90995236.48589474,Love Object,Desmond Harrington|Melissa Sagemiller|Udo Kier|Rip Torn|Robert Bagnell,Robert Parigi,88.0,Drama|Horror|Comedy|Thriller|Romance,ContentFilm|Base 12 Productions|Catapult Films,2003-04-05,11,5.0,2003
5190,245454,0.154678,31489287.97669787,90995236.48589474,Helen of Troy,Sienna Guillory|Matthew Marsden|Rufus Sewell|John Rhys-Davies|Emilia Fox,John Kent Harrison,175.0,War|Action|Drama|Romance,Fuel Entertainment,2003-04-19,12,5.5,2003
5192,33339,0.147375,31489287.97669787,1628154.0,Camp,Daniel Letterle|Joanna Chilcoat|Robin de Jesus|Tiffany Taylor|Alana Allen,Todd Graff,114.0,Comedy|Music,Laughlin Park Pictures|IFC Productions,2003-09-05,12,4.9,2003
5193,12698,0.146885,31489287.97669787,90995236.48589474,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,Robert McNamara|Errol Morris|Fidel Castro|Barry Goldwater|John F. Kennedy,Errol Morris,95.0,War|Documentary|History,Sony Pictures Classics|SenArt Films|Radical Media,2003-12-09,28,6.7,2003
5194,22958,0.14657,31489287.97669787,90995236.48589474,The Shape of Things,Paul Rudd|Gretchen Mol|Rachel Weisz|Frederick Weller,Neil LaBute,96.0,Comedy|Drama|Romance,StudioCanal|USA Films|Pretty Pictures|Working Title Films,2003-01-01,13,6.1,2003
5195,17813,0.143004,30000000.0,15368897.0,Alex & Emma,Luke Wilson|Kate Hudson|Sophie Marceau|David Paymer|Paul Wilson,Rob Reiner,96.0,Comedy|Romance,Epsilon Motion Pictures|Franchise Pictures|Escape Artists|Reiner-Greisman,2003-06-16,43,5.0,2003
5196,31246,0.135161999999999,12000000.0,4922166.0,From Justin to Kelly,Kelly Clarkson|Justin Guarini |Brandon Henschel|Greg Siff|Brian Dietzen,Robert Iscove,90.0,Comedy|Romance,20th Century Fox,2003-06-20,12,3.5,2003
5198,16930,0.126182,569217.0,569217.0,Les Clefs de bagnole,Laurent Baffie|Daniel Russo|Pascal Sellem|GÃ©rard Depardieu|Guillaume Canet,Laurent Baffie,90.0,Comedy,Laurent Baffie Productions,2003-12-10,12,4.8,2003
5199,24794,0.131905,5000000.0,90995236.48589474,Air Bud: Spikes Back,Darren J. Birch|Christopher Bishop|Tyler Boissonnault|J. Winston Carroll|Patrick Cranshaw,Mike Southon,87.0,Comedy|Family,Walt Disney Studios HE,2003-07-01,11,4.5,2003
5201,8991,0.126685,31489287.97669787,90995236.48589474,Undead,Felicity Mason|Mungo McKay|Rob Jenkins|Lisa Cunningham|Dirk Hunter,Michael Spierig|Peter Spierig,97.0,Horror|Action|Comedy|Science Fiction,Spierigfilm,2003-09-04,24,5.5,2003
5202,246355,0.121449,31489287.97669787,90995236.48589474,Saw,Leigh Whannell|Paul Moder|Katrina Mathers|Dean Francis,James Wan,9.0,Crime|Thriller|Horror,Twisted Pictures,2003-01-01,40,6.4,2003
5204,24357,0.10846300000000002,31489287.97669787,90995236.48589474,Final Flight of the Osiris,Pamela Adlon|Kevin Michael Richardson|John DiMaggio|Tom Kenny|Rick Gomez,Andrew R. Jones,9.0,Science Fiction|Action|Animation,Square USA,2003-03-21,17,6.5,2003
5205,11049,0.20175,31489287.97669787,90995236.48589474,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,Romanthony,Kazuhisa TakenÃ´chi,68.0,Animation|Science Fiction|Music,Daft Life Ltd. Co.|Toei Animation,2003-05-18,49,7.2,2003
5206,17920,0.102769,31489287.97669787,90995236.48589474,I Capture the Castle,Romola Garai|Rose Byrne|Tara Fitzgerald|Bill Nighy|Marc Blucas,Tim Fywell,113.0,Drama|Romance,Isle of Man Film Commission|British Broadcasting Corporation (BBC)|Trademark Films|Take 3 Partnership,2003-05-09,14,7.2,2003
5207,28200,0.098984,7000000.0,10000000.0,Sylvia,Gwyneth Paltrow|Daniel Craig|Jared Harris|Michael Gambon|Blythe Danner,Christine Jeffs,109.0,Drama|Romance,Focus Films,2003-10-17,17,5.6,2003
5208,18248,0.098039,16700000.0,90995236.48589474,The Foreigner,Steven Seagal|Jeffrey Pierce|Max Ryan|Harry Van Gorkum|Anna-Louise Plowman,Michael Oblowitz,96.0,Action|Thriller,Columbia Pictures|Franchise Pictures,2003-06-01,14,4.3,2003
5209,21525,0.23825,31489287.97669787,7808524.0,Tupac: Resurrection,Tupac Shakur,Lauren Lazin,112.0,Music|Documentary,Paramount Pictures|MTV Films,2003-01-23,15,8.0,2003
5211,80219,0.09449,31489287.97669787,90995236.48589474,Homeless to Harvard: The Liz Murray Story,Thora Birch|Michael Riley|Kelly Lynch|Robert Bockstael|Makyla Smith,Peter Levin,104.0,Drama|TV Movie,Barnet Bain Films,2003-04-07,14,6.0,2003
5212,4252,0.085589,31489287.97669787,90995236.48589474,Chalte Chalte,Shah Rukh Khan|Rani Mukerji|Jas Arora|Satish Shah|Jayshree T.,Aziz Mirza,167.0,Comedy|Drama|Romance,Dreamz Unlimited|United Motion Pictures,2003-06-12,16,6.3,2003
5214,24164,0.08018,31489287.97669787,90995236.48589474,"Buongiorno, notte",Maya Sansa|Luigi Lo Cascio|Roberto Herlitzka|Paolo Briguglia|Pier Giorgio Bellocchio,Marco Bellocchio,106.0,Drama,Rai Cinemafiction|Filmalbatros,2003-01-01,13,5.3,2003
5215,51163,0.07715,31489287.97669787,90995236.48589474,Effroyables jardins,Jacques Villeret|AndrÃ© Dussollier|Thierry Lhermitte|BenoÃ®t Magimel|Suzanne Flon,Jean Becker,95.0,Comedy|Drama,Canal+,2003-03-26,15,7.6,2003
5217,44195,0.063216,31489287.97669787,90995236.48589474,Fear of the Dark,Kevin Zegers|Rachel Skarsten|Charles Powell|Linda Purl|Jesse James,K.C. Bascombe,86.0,Horror,Constellation Entertainment|Faulkner Productions,2003-01-01,13,5.0,2003
5218,44710,0.062876,31489287.97669787,90995236.48589474,Bienvenue chez les Rozes,Jean Dujardin|Carole Bouquet|LorÃ nt Deutsch|Michel Duchaussoy|Olivier Saladin,Francis Palluau,90.0,Comedy,TF1 Films Productions|TÃ©lÃ©ma Productions|TPS Star,2003-04-02,16,5.5,2003
5219,319600,0.059976,31489287.97669787,90995236.48589474,Indiana Jones: Making the Trilogy,Harrison Ford|George Lucas|Steven Spielberg|Lawrence Kasdan,Laurent Bouzereau,127.0,Documentary,Lucasfilms,2003-10-21,10,7.2,2003
5220,24660,0.168156,31489287.97669787,90995236.48589474,A Detective Story,James Arnold Taylor|Carrie-Anne Moss|Matt McKenzie|Terrence 'T.C.' Carson,Shinichiro Watanabe,10.0,Science Fiction|Animation,Studio 4Â°C,2003-04-01,12,7.4,2003
5221,107059,0.138667,31489287.97669787,90995236.48589474,Gomez & TavarÃ¨s,Stomy Bugsy|Titoff|NoÃ©mie Lenoir|Jean Yanne|Ã‰lodie Navarre,Gilles Paquet-Brenner,72.0,Crime|Comedy|Action,M6 Films|Hugo Films,2003-05-07,11,4.4,2003
5222,42418,0.040005,31489287.97669787,90995236.48589474,The Young Black Stallion,Biana Tamimi|Patrick Elias|GÃ©rard Rudolf|Ali Al Ameri|Andries Rossouw,Simon Wincer,49.0,Action|Adventure|Drama|Family,Walt Disney Pictures,2003-12-25,11,4.8,2003
5224,17473,0.038307,31489287.97669787,90995236.48589474,The Room,Tommy Wiseau|Juliette Danielle|Greg Sestero|Philip Haldiman|Carolyn Minnott,Tommy Wiseau,99.0,Drama|Romance,Chloe Productions|TPW Films|Wiseau-Films,2003-06-27,59,4.6,2003
5225,59191,0.038236,31489287.97669787,90995236.48589474,Eloise at Christmastime,Julie Andrews|Sofia Vassilieva|Kenneth Welsh|Debra Monk|Jason Jones,Kevin Lima,89.0,Family|Comedy|Drama,Handmade Films Ltd.|DiNovi Pictures,2003-11-23,11,4.6,2003
5226,77959,0.027927999999999998,31489287.97669787,90995236.48589474,Turbo Charged Prelude to 2 Fast 2 Furious,Paul Walker|Minka Kelly|Rodney Neil|Peter Aylward|Vin Diesel,Philip G. Atwell,6.0,Action,Original Film,2003-06-01,32,6.8,2003
5227,24950,0.046862,31489287.97669787,90995236.48589474,Matriculated,Melinda Clarke|Dwight Schultz|Olivia d'Abo|James Arnold Taylor|Rodney Saulsberry,Peter Chung,16.0,Animation|Drama|Science Fiction,DNA,2003-06-03,12,7.1,2003
5228,24362,0.013546,31489287.97669787,90995236.48589474,The Second Renaissance Part II,Julia Fletcher|Dane A. Davis|Debi Derryberry|Jill Talley|Dwight Schultz,Mahiro Maeda,9.0,Science Fiction|Animation,Studio 4Â°C,2003-06-01,15,7.2,2003
5229,27874,0.049777999999999996,31489287.97669787,90995236.48589474,A Wrinkle in Time,Katie Stuart|Gregory Smith|David Dorfman|Chris Potter|Kyle Secor,John Kent Harrison,128.0,Drama|Science Fiction|Family,BLT Productions,2003-04-25,10,4.9,2003
5231,597,4.355219,200000000.0,1845034188.0,Titanic,Kate Winslet|Leonardo DiCaprio|Frances Fisher|Billy Zane|Kathy Bates,James Cameron,194.0,Drama|Romance|Thriller,Paramount Pictures|Twentieth Century Fox Film Corporation|Lightstorm Entertainment,1997-11-18,4654,7.3,1997
5232,11970,3.4889099999999997,85000000.0,252712101.0,Hercules,Tate Donovan|Josh Keaton|Roger Bart|Danny DeVito|James Woods,John Musker|Ron Clements,93.0,Animation|Family|Fantasy|Adventure|Comedy,Walt Disney Pictures,1997-06-26,909,7.0,1997
5233,607,3.153414,90000000.0,589390539.0,Men in Black,Tommy Lee Jones|Will Smith|Linda Fiorentino|Vincent D'Onofrio|Rip Torn,Barry Sonnenfeld,98.0,Action|Adventure|Comedy|Science Fiction,Amblin Entertainment|Columbia Pictures Corporation|Parkes+MacDonald Image Nation,1997-07-01,2864,6.7,1997
5234,782,3.077454,36000000.0,12532777.0,Gattaca,Ethan Hawke|Jude Law|Gore Vidal|Uma Thurman|Alan Arkin,Andrew Niccol,106.0,Thriller|Science Fiction|Mystery|Romance,Columbia Pictures|Jersey Films,1997-09-07,1117,7.3,1997
5235,18,2.972972,90000000.0,263920180.0,The Fifth Element,Bruce Willis|Gary Oldman|Ian Holm|Milla Jovovich|Chris Tucker,Luc Besson,126.0,Adventure|Fantasy|Action|Thriller|Science Fiction,Columbia Pictures|Gaumont,1997-05-07,2649,7.1,1997
